_source,_fetched_at,_endpoint,Circuit,date,raceName,round,season,url
ergast_api,2026-09-22T23:20:39.015291,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'indianapolis', 'url': 'https://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway', 'circuitName': 'Indianapolis Motor Speedway', 'Location': {'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}}",1959-05-30,Indianapolis 500,2,1959,https://en.wikipedia.org/wiki/1959_Indianapolis_500
ergast_api,2026-09-22T23:20:39.015294,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'zandvoort', 'url': 'https://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",1959-05-31,Dutch Grand Prix,3,1959,https://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix
ergast_api,2026-09-22T23:20:39.015300,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'reims', 'url': 'https://en.wikipedia.org/wiki/Reims-Gueux', 'circuitName': 'Reims-Gueux', 'Location': {'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}}",1959-07-05,French Grand Prix,4,1959,https://en.wikipedia.org/wiki/1959_French_Grand_Prix
ergast_api,2026-09-22T23:20:39.015303,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'aintree', 'url': 'https://en.wikipedia.org/wiki/Aintree_Motor_Racing_Circuit', 'circuitName': 'Aintree', 'Location': {'lat': '53.4769', 'long': '-2.94056', 'locality': 'Liverpool', 'country': 'UK'}}",1959-07-18,British Grand Prix,5,1959,https://en.wikipedia.org/wiki/1959_British_Grand_Prix
ergast_api,2026-09-22T23:20:39.015307,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'avus', 'url': 'https://en.wikipedia.org/wiki/AVUS', 'circuitName': 'AVUS', 'Location': {'lat': '52.4806', 'long': '13.2514', 'locality': 'Berlin', 'country': 'Germany'}}",1959-08-02,German Grand Prix,6,1959,https://en.wikipedia.org/wiki/1959_German_Grand_Prix
ergast_api,2026-09-22T23:20:39.015312,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'monsanto', 'url': 'https://en.wikipedia.org/wiki/Circuito_de_Monsanto', 'circuitName': 'Monsanto Park Circuit', 'Location': {'lat': '38.7197', 'long': '-9.20306', 'locality': 'Lisbon', 'country': 'Portugal'}}",1959-08-23,Portuguese Grand Prix,7,1959,https://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix
ergast_api,2026-09-22T23:20:39.015316,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'monza', 'url': 'https://en.wikipedia.org/wiki/Monza_Circuit', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",1959-09-13,Italian Grand Prix,8,1959,https://en.wikipedia.org/wiki/1959_Italian_Grand_Prix
ergast_api,2026-09-22T23:20:39.015319,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'sebring', 'url': 'https://en.wikipedia.org/wiki/Sebring_International_Raceway', 'circuitName': 'Sebring International Raceway', 'Location': {'lat': '27.4547', 'long': '-81.3483', 'locality': 'Florida', 'country': 'USA'}}",1959-12-12,United States Grand Prix,9,1959,https://en.wikipedia.org/wiki/1959_United_States_Grand_Prix
ergast_api,2026-09-22T23:20:39.015323,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'galvez', 'url': 'https://en.wikipedia.org/wiki/Autódromo_Oscar_y_Juan_Gálvez', 'circuitName': 'Autódromo Juan y Oscar Gálvez', 'Location': {'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}}",1960-02-07,Argentine Grand Prix,1,1960,https://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
ergast_api,2026-09-22T23:20:39.015326,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'monaco', 'url': 'https://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte Carlo', 'country': 'Monaco'}}",1960-05-29,Monaco Grand Prix,2,1960,https://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
ergast_api,2026-09-22T23:20:39.015332,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'indianapolis', 'url': 'https://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway', 'circuitName': 'Indianapolis Motor Speedway', 'Location': {'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}}",1960-05-30,Indianapolis 500,3,1960,https://en.wikipedia.org/wiki/1960_Indianapolis_500
ergast_api,2026-09-22T23:20:39.015335,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'zandvoort', 'url': 'https://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",1960-06-06,Dutch Grand Prix,4,1960,https://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
ergast_api,2026-09-22T23:20:39.015339,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'spa', 'url': 'https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",1960-06-19,Belgian Grand Prix,5,1960,https://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
ergast_api,2026-09-22T23:20:39.015342,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'reims', 'url': 'https://en.wikipedia.org/wiki/Reims-Gueux', 'circuitName': 'Reims-Gueux', 'Location': {'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}}",1960-07-03,French Grand Prix,6,1960,https://en.wikipedia.org/wiki/1960_French_Grand_Prix
ergast_api,2026-09-22T23:20:39.015345,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'silverstone', 'url': 'https://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",1960-07-16,British Grand Prix,7,1960,https://en.wikipedia.org/wiki/1960_British_Grand_Prix
ergast_api,2026-09-22T23:20:39.015349,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'boavista', 'url': 'https://en.wikipedia.org/wiki/Circuito_da_Boavista', 'circuitName': 'Circuito da Boavista', 'Location': {'lat': '41.1705', 'long': '-8.67325', 'locality': 'Oporto', 'country': 'Portugal'}}",1960-08-14,Portuguese Grand Prix,8,1960,https://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
ergast_api,2026-09-22T23:20:39.015352,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'monza', 'url': 'https://en.wikipedia.org/wiki/Monza_Circuit', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",1960-09-04,Italian Grand Prix,9,1960,https://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
ergast_api,2026-09-22T23:20:39.015355,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'riverside', 'url': 'https://en.wikipedia.org/wiki/Riverside_International_Raceway', 'circuitName': 'Riverside International Raceway', 'Location': {'lat': '33.937', 'long': '-117.273', 'locality': 'California', 'country': 'USA'}}",1960-11-20,United States Grand Prix,10,1960,https://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
ergast_api,2026-09-22T23:20:39.015359,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'monaco', 'url': 'https://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte Carlo', 'country': 'Monaco'}}",1961-05-14,Monaco Grand Prix,1,1961,https://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
ergast_api,2026-09-22T23:20:39.015362,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'zandvoort', 'url': 'https://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",1961-05-22,Dutch Grand Prix,2,1961,https://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
ergast_api,2026-09-22T23:20:39.015365,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'spa', 'url': 'https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",1961-06-18,Belgian Grand Prix,3,1961,https://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
ergast_api,2026-09-22T23:20:39.015369,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'reims', 'url': 'https://en.wikipedia.org/wiki/Reims-Gueux', 'circuitName': 'Reims-Gueux', 'Location': {'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}}",1961-07-02,French Grand Prix,4,1961,https://en.wikipedia.org/wiki/1961_French_Grand_Prix
ergast_api,2026-09-22T23:20:39.015372,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'aintree', 'url': 'https://en.wikipedia.org/wiki/Aintree_Motor_Racing_Circuit', 'circuitName': 'Aintree', 'Location': {'lat': '53.4769', 'long': '-2.94056', 'locality': 'Liverpool', 'country': 'UK'}}",1961-07-15,British Grand Prix,5,1961,https://en.wikipedia.org/wiki/1961_British_Grand_Prix
ergast_api,2026-09-22T23:20:39.015375,https://api.jolpi.ca/ergast/f1/races,"{'circuitId': 'nurburgring', 'url': 'https://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",1961-08-06,German Grand Prix,6,1961,https://en.wikipedia.org/wiki/1961_German_Grand_Prix
